EAN;Produto;Preço (R$);Link
8903855088310;Olmecor HCT Olmesartana Medoxomila 20mg + Hidroclorotiazida 12,5mg 30 comprimidos revestidos;60.69;https://www.drogaven.com.br/olmecor-hct-20125mg-30cpr/p
7898662436137;Perfume Amakha Paris Asadiyy Masculino 15Ml;35.18;https://www.drogaven.com.br/perfume-amakha-paris-asadyy-masculino-15ml/p
7897595900722;Clorana 50mg, 20 comprimidos;14.92;https://www.drogaven.com.br/clorana-50mg-20-comprimidos/p
7891000035832;Cereal Infantil Mucilon Zero Adição de Açúcares multicereais, lata com 400g;17.54;https://www.drogaven.com.br/cereal-infantil-mucilon-zero-adicao-de-acucares-multicereais-lata-com-400g/p
7894222010236;Esmalte Cremoso Dailus Queridinhos taça de cristal;10.77;https://www.drogaven.com.br/esmalte-cremoso-dailus-queridinhos-taca-de-cristal/p
7891150096738;Máscara de Tratamento Dove 2 em 1 Reconstrução + Hialuron-Vit 500g;49.25;https://www.drogaven.com.br/mascara-tratamento-dove-2-em-1-reconstrucaohialurvit-500g/p
7896007540600;Absorvente Intimus Toda Protegida Sem Abas Suave 8 Unidades;5.78;https://www.drogaven.com.br/absorvente-intimus-tripla-protecao-sem-abas-suave-com-8-unidades/p
7898560664335;Legalon 90mg, 30 drágeas;141.38;https://www.drogaven.com.br/legalon-90mg-30-drageas/p
7891142201799;Nouve Biotin 30 cápsulas;141.62;https://www.drogaven.com.br/nouve-biotin-30-capsulas/p
7891150094949;Máscara Capilar De Tratamento Dove 10 em 1 Hidratação 270g;47.71;https://www.drogaven.com.br/mascara-tratamento-dove-hidratacao-270g/p
7896714226705;Citrato de Sildenafila Neo Química 50mg, 4 comprimidos revestidos;12.2;https://www.drogaven.com.br/citrato-de-sildenafila-neo-quimica-50mg-4-comprimidos-revestidos/p
7896094928527;Expectorante e Fitoterápico Benetosse Sabor Cereja 100ml Xarope + Copo Dosador;32.62;https://www.drogaven.com.br/benetosse-xpe-100ml/p
7898610374092;Tintura Haskell Color Pratic 8.34 Louro Claro Dourado;34.2;https://www.drogaven.com.br/tintura-haskell-kit-color-pratic-834-louro-claro-dourado/p
78909731;Agulha Descartável BD PrecisionGlide 22G, rosa 0,40mm x 12mm;0.62;https://www.drogaven.com.br/agulha-descartavel-bd-precisionglide-22g-rosa-040mm-x-12mm/p
7896226110226;Vitergan COG 60 cápsulas;164.36;https://www.drogaven.com.br/vitergan-cog-60cps/p
7896044952701;Desodorante Antiperspirante Giovanna Baby Blue roll-on, 2 unidades com 50mL cada;15.67;https://www.drogaven.com.br/desodorante-antiperspirante-giovanna-baby-blue-roll-on-2-unidades-com-50ml-cada/p
7891268118087;Eliquis 2,5mg, 60 comprimidos revestidos;366.05;https://www.drogaven.com.br/eliquis-25mg-60-comprimidos-revestidos/p
7898430194054;Dprev 4000UI 30 Comprimidos Revestidos;53.5;https://www.drogaven.com.br/dprev-4000ui-30cpr/p
7898524346246;Ativador e Umidificador de Cachos Salon Line S.O.S Cachos Kids Hidratação 300mL;22.44;https://www.drogaven.com.br/ativador-e-umidificador-de-cachos-salon-line-sos-cachos-kids-nutricao-e-definicao-300ml/p
7898944073265;Condicionador Haskell Mandioca 300mL;54.78;https://www.drogaven.com.br/condicionador-haskell-mandioca-300ml/p
7892828001627;Polivitamínico Folia SOP para Gestantes 30 Sachês em Pó;89.08;https://www.drogaven.com.br/foliasop-30saches/p
7898040328733;Imecap Hair Max Cabelos e Unhas 60 cápsulas;73.78;https://www.drogaven.com.br/imecap-hair-max-cabelos-e-unhas-60-capsulas/p
7891010030391;Shampoo Hidratante Johnson’s Kids Cachos dos Sonhos 200mL;24.4;https://www.drogaven.com.br/shampoo-hidratante-johnsons-kids-cachos-dos-sonhos-200ml/p
7898074617612;Fluimucil 600mg, 16 comprimidos efervescentes;67.38;https://www.drogaven.com.br/fluimucil-600mg-16-comprimidos-efervescentes/p
7896004729428;Atorvastatina Cálcica EMS 10mg, 30 comprimidos revestidos;18.61;https://www.drogaven.com.br/atorvastatina-calcica-ems-10mg-30-comprimidos-revestidos/p
7896015528577;Creme Dental Sensodyne Repair & Protect Branqueador 100g;23.51;https://www.drogaven.com.br/creme-dental-sensodyne-repair-protect-branqueador-100g/p
7890704808131;Sabonete Íntimo Feminino Nivea Natural líquido com 250mL;28.02;https://www.drogaven.com.br/sabonete-intimo-feminino-nivea-natural-liquido-com-250ml/p
7894916514606;Fixare Pro+ limão, 30 comprimidos efervescentes;173.5;https://www.drogaven.com.br/fixare-pro-limao-30-comprimidos-efervescentes/p
7891010039783;Protetor Diário Carefree Todo Dia sem perfume, pacote com 40 unidades;18.51;https://www.drogaven.com.br/protetor-diario-carefree-todo-dia-sem-perfume-pacote-com-40-unidades/p
7891350038057;Esmalte Cremoso Risqué Deusas Inspiradoras Inspiração Divina 8ml;5.54;https://www.drogaven.com.br/esmalte-cremoso-risque-deusas-inspiradoras-inspiracao-divina/p
7896862970574;Fluconazol Medquímica 150mg, caixa com 2 cápsulas;9.56;https://www.drogaven.com.br/fluconazol-150mg-2cpr-medquimica-generico/p
7898958060640;Touca de Banho Belessa sortido com 1 unidade;8.81;https://www.drogaven.com.br/touca-de-banho-belessa-sortido-com-1-unidade/p
7898146824450;Clopidogrel Biolab 75mg, 30 Comprimidos;21.46;https://www.drogaven.com.br/clopidogrel-75mg-30cpr-biolab-generico/p
7896255700054;Synthroid 125mcg, 30 comprimidos;52.72;https://www.drogaven.com.br/synthroid-125mcg-30-comprimidos/p
7896255700283;Synthroid 112mcg, 30 comprimidos;50.27;https://www.drogaven.com.br/synthroid-112mcg-30-comprimidos/p
7896061996610;Fralda Babysec Galinha Pintadinha Ultrasec Hiper G 60 Unidades;78.3;https://www.drogaven.com.br/fralda-babysec-galinha-pintadinha-ultrasec-hiper-g-60unid/p
7898610375105;Máscara De Tratamento Haskell Cavalo Forte 300g;69.48;https://www.drogaven.com.br/haskell-250g-especiais-cavalo-forte/p
7896026171519;Sabonete Hidratante Facial Fisiogel Terapia de Hidratação Diária líquido com 150mL;78.11;https://www.drogaven.com.br/fisiogel-sabonete-hidratante-150ml/p
7891142982131;GLYCARE CONTROL GEL DE LIMPEZA 300G;108.84;https://www.drogaven.com.br/glycare-control-gel-de-limpeza-300g/p
7896094201064;Sumax Comprimido 25mg, 4 comprimidos revestidos;33.97;https://www.drogaven.com.br/sumax-comprimido-25mg-4-comprimidos-revestidos/p
7896658016585;Betadine 24mg, 30 comprimidos;38.98;https://www.drogaven.com.br/betadine-24mg-30-comprimidos/p
7891800002829;Algodão Hidrófilo Cremer branco, 50g;9.5;https://www.drogaven.com.br/algodao-hidrofilo-cremer-branco-50g/p
7896085111006;Bolsa Térmica Termogel P;14.97;https://www.drogaven.com.br/bolsa-termica-termogel-p/p
7891150073098;Desodorante Feminino Dove Clinical Original Clean, aerossol 150mL;24.0;https://www.drogaven.com.br/desodorante-feminino-dove-clinical-original-clean-aerossol-150ml/p
7897851221608;Tecnofer 30 Comprimidos Efervescentes Sabor Laranja;125.43;https://www.drogaven.com.br/tecnofer-30-comprimidos-efervescentes-sabor-laranja/p
7891317123604;Ésio Comprimido 40mg, 28 comprimidos revestidos;188.21;https://www.drogaven.com.br/esio-comprimido-40mg-28-comprimidos-revestidos/p
7896036572023;Kit para Cabelo Neopan rosa, escova + pente;20.78;https://www.drogaven.com.br/escova-neopan-cabelo-pente-rosa/p
7894222029689;Base Líquida Matte Dailus Ultra Cobertura n° D6 média, FPS 15;48.9;https://www.drogaven.com.br/base-liquida-matte-dailus-ultra-cobertura-n-d6-media-fps-15/p
7908458317837;SALON LINE MASCARA MATIZADORA #TODECACHO 300G PRETA;56.71;https://www.drogaven.com.br/salon-line-mascara-matizadora-todecacho-300g-preta/p
7891182001892;Esmalte Risqué Paris... 8ml;5.73;https://www.drogaven.com.br/esmalte-risque-paris/p
7891317123956;Olmesartana Medoxomila + Hidroclorotiazida Eurofarma 20mg + 12,5mg, com 30 comprimidos revestidos;36.89;https://www.drogaven.com.br/olmesartana-medoxomila-hidroclorotiazida-eurofarma-20mg-125mg-com-30-comprimidos-revestidos/p
7896004723587;Domperidona Germed Pharma 10mg, 30 comprimidos;11.59;https://www.drogaven.com.br/domperidona-germed-pharma-10mg-30-comprimidos/p
7896226109909;Pasalix PI 1000mg, caixa com 20 comprimidos revestidos;96.35;https://www.drogaven.com.br/pasalix-pi-1000mg-20cpr/p
7896181907282;Formocaps 12mcg, caixa com 30 cápsulas gelatinosas duras com pó de uso inalatório + 1 inalador;78.02;https://www.drogaven.com.br/formocaps-12mcg-30cps-inalador/p
7891158000119;Ensure Abbott morango, lata 400g;115.29;https://www.drogaven.com.br/ensure-abbott-morango-lata-400g/p
78912366;Chocolate Branco Garoto Baton 16g;2.84;https://www.drogaven.com.br/chocolate-branco-garoto-baton-16g/p
7891106913997;Microvlar 0,15mg + 0,03mg, 21 drágeas;10.1;https://www.drogaven.com.br/microvlar-015mg-003mg-21-drageas/p
7896658019531;Montelair 4mg/g, 30 sachês com granulado de uso oral;91.34;https://www.drogaven.com.br/montelair-4mgg-30-saches-com-granulado-de-uso-oral/p
7896523216478;Ciflogex Pastilha 3mg, 12 pastilhas, sabor mel-limão;23.02;https://www.drogaven.com.br/ciflogex-pastilha-3mg-12-pastilhas-sabor-mel-limao/p
7898283814390;Luva de Vinil Não Estéril Descarpack P, sem pó com 1 unidade;29.33;https://www.drogaven.com.br/luva-de-vinil-nao-esteril-descarpack-p-sem-po-com-1-unidade/p
7896004753621;Bálsamo Bengué 0,25g + 0,25g, bisnaga com 60g de pomada de uso dermatológico;43.28;https://www.drogaven.com.br/balsamo-bengue-025g-025g-bisnaga-com-60g-de-pomada-de-uso-dermatologico/p
7899706198288;Shampoo Anticaspa Vichy Dercos Intensivo 125mL;101.43;https://www.drogaven.com.br/dercos-shampoo-anti-caspa-intensivo-125ml/p
7896902231313;Água Boricada 3% Farmax Solução dermatológica com 100mL;5.71;https://www.drogaven.com.br/agua-boricada-3-farmax-solucao-dermatologica-com-100ml/p
7896422515122;Adapaleno Medley 1mg/g Gel de Uso Dermatológico (Com 30g);43.25;https://www.drogaven.com.br/adapaleno-medley-1mgg-bisnaga-com-30g-de-gel-de-uso-dermatologico/p
7896023743009;Ginkgo Catarinense 80mg, 30 comprimidos;26.22;https://www.drogaven.com.br/ginkgo-catarinense-80mg-30-comprimidos/p
7898586631342;Cosopt 20mg/mL + 5mg/mL, frasco com 5mL de solução de uso oftálmico;175.2;https://www.drogaven.com.br/cosopt-20mgml-5mgml-frasco-com-5ml-de-solucao-de-uso-oftalmico/p
7896111999776;Esmalte Cremoso Impala Cor da Moda Sossego 7,5ml;5.78;https://www.drogaven.com.br/esmalte-impala-a-cor-da-moda-cremoso-sossego/p
7898919412334;Hidratante Corporal Monange Hidratação Nutritiva frutas vermelhas com 200mL;11.66;https://www.drogaven.com.br/hidratante-corporal-monange-hidratacao-nutritiva-frutas-vermelhas-com-200ml/p
7896094206472;Venzer 8mg, 30 comprimidos;84.86;https://www.drogaven.com.br/venzer-8mg-30-comprimidos/p
7896672202810;Clenil HFA 50mcg/dose, tubo com 200 doses de suspensão de uso inalatório + 1 dispositivo oral;44.5;https://www.drogaven.com.br/clenil-hfa-50mcgdose-tubo-com-200-doses-de-suspensao-de-uso-inalatorio-1-dispositivo-oral/p
7899706197106;Gel Creme Preenchedor Antioleosidade L'Oréal Paris Revitalift Hialurônico 49g;54.82;https://www.drogaven.com.br/gel-creme-preenchedor-antioleosidade-loreal-paris-revitalift-hialuronico-49g/p
7894916508988;Dalyne 3mg + 0,03mg, 21 comprimidos revestidos;60.04;https://www.drogaven.com.br/dalyne-3mg-003mg-21-comprimidos-revestidos/p
7899706171564;Creme Anti-idade para Área dos Olhos L'Oréal Revitalift Hialurônico 15mL;67.12;https://www.drogaven.com.br/creme-anti-idade-para-area-dos-olhos-loreal-revitalift-hialuronico-15ml/p
7896269900808;Flixotide Spray 250mcg/dose, aerosol com 60 doses de solução de uso oral;144.42;https://www.drogaven.com.br/flixotide-spray-250mcgdose-aerosol-com-60-doses-de-solucao-de-uso-oral/p
7899706187565;Sérum Facial Anti-idade Vichy Liftactiv Supreme H.A. Epidermic Filler 30mL;264.87;https://www.drogaven.com.br/serum-facial-anti-idade-vichy-liftactiv-supreme-ha-epidermic-filler-30ml/p
7896658036248;Sany D 5.000UI, 30 comprimidos;77.28;https://www.drogaven.com.br/sany-d-5000ui-30-comprimidos/p
7896006248927;Betaprospan 5mg/mL + 2mg/mL, ampola com 1mL de suspensão de uso intramuscular + seringa + agulha;27.47;https://www.drogaven.com.br/betaprospan-5mgml-2mgml-ampola-com-1ml-de-suspensao-de-uso-intramuscular-seringa-agulha/p
7896658003141;Decadron 4mg, 10 comprimidos;23.75;https://www.drogaven.com.br/decadron-4mg-10-comprimidos/p
7622210570086;Stick Recheado Sonho de Valsa 25g;3.82;https://www.drogaven.com.br/stick-recheado-sonho-de-valsa-25g/p
7891150064300;Desodorante Antitranspirante Feminino Rexona Women Clinical Extra Dry aerossol 150mL;23.42;https://www.drogaven.com.br/desodorante-antitranspirante-feminino-rexona-women-clinical-extra-dry-aerossol-150ml/p
7898133139239;Hidralyte frasco com 500mL de solução de uso oral, Sabor Uva;19.2;https://www.drogaven.com.br/hidralyte-500ml-uva/p
7896110011158;Lenço de Papel Kiss facial com 50 unidades;7.83;https://www.drogaven.com.br/lenco-de-papel-kiss-facial-com-50-unidades/p
7896658027208;Dayvit Kids 120mL;66.52;https://www.drogaven.com.br/dayvit-kids-120ml/p
7891150095557;Máscara de Tratamento Dove Bond Repair 250g;47.6;https://www.drogaven.com.br/mascara-tratamento-dove-250ml-bond/p
7891142205582;Protetor Solar Facial Episol Color FPS 70 Tom 4 Médio Escuro (40mL);107.7;https://www.drogaven.com.br/protetor-solar-facial-episol-color-fps-70-tom-4-medio-escuro-40ml/p
7891317024680;Pós-Sol OAZ Aerosol 200ml;36.43;https://www.drogaven.com.br/oaz-pos-sol-aerossol-200ml/p
7896676441291;TACITA S 30CPR;186.1;https://www.drogaven.com.br/tacita-s-30cpr/p
7896006221012;Dews 50mg Solução Uso Oftálmico (10mL);49.74;https://www.drogaven.com.br/dews-50mg-frasco-com-10ml-de-solucao-de-uso-oftalmico/p
7896111903971;Esmalte Impala Pov Meu Dump;6.56;https://www.drogaven.com.br/esmalte-impala-pov-meu-dump/p
7896311709083;Integralmedica Creatina Pura Em Capsulas 60Cps;34.2;https://www.drogaven.com.br/creatina-white-caps-integralmedica-frasco-com-60-capsulas/p
7908966504002;ESMALTE COLORAMA BARBIE GIRL;9.3;https://www.drogaven.com.br/esmalte-colorama-barbie-girl/p
7896000717658;Kit Niely Gold Óleo de Argan shampoo com 300mL + condicionador com 200mL;29.3;https://www.drogaven.com.br/kit-niely-gold-oleo-de-argan-shampoo-com-300ml-condicionador-com-200ml/p
78915398;Pastilha Valda Friends Mentol Eucaliptol sem Açúcar sachê com 25g;5.95;https://www.drogaven.com.br/pastilha-valda-friends-mentol-eucaliptol-sem-acucar-sache-com-25g/p
7898662430470;Perfume Amakha Feminino Gd Paris 15ml;35.18;https://www.drogaven.com.br/perfume-amakha-feminino-gd-paris-15ml/p
7892953003022;Condroflex 500mg + 400mg, 90 cápsulas gelatinosas duras;192.9;https://www.drogaven.com.br/condroflex-500mg-400mg-90-capsulas-gelatinosas-duras/p
7891150089952;Desodorante Antitranspirante Rexona Aerossol Clinical Refresh 150mL;23.42;https://www.drogaven.com.br/desodorante-rexona-aero-clinical-refresh-91g/p
7896015591618;Vitanol-A 0,25mg/g, bisnaga com 30g de creme de uso dermatológico;53.63;https://www.drogaven.com.br/vitanol-a-025mgg-bisnaga-com-30g-de-creme-de-uso-dermatologico/p
7896191218132;Meia Elástica Masculina Kendall 3/4 18-21mmHg G, preta;137.1;https://www.drogaven.com.br/meia-masc-md-cpr-preta-gde-kendall/p
7896004756875;Clonixinato de Lisina + Cloridrato de Ciclobenzaprina EMS 125mg + 5mg, 15 comprimidos revestidos;28.76;https://www.drogaven.com.br/clonixinato-de-lisina-cloridrato-de-ciclobenzaprina-ems-125mg-5mg-15-comprimidos-revestidos/p
7896004700502;Apevitin BC 4mg, frasco com 240mL de xarope + doseador;29.3;https://www.drogaven.com.br/apevitin-bc-4mg-frasco-com-240ml-de-xarope-doseador/p
7894916503389;Tenadren 40mg + 12,5mg, 30 comprimidos;13.98;https://www.drogaven.com.br/tenadren-40mg-125mg-30-comprimidos/p
7500435142229;Máscara para Tratamento Pantene Pro-V Hidratação 270mL;31.26;https://www.drogaven.com.br/mascara-para-tratamento-pantene-pro-v-hidratacao-270ml/p
7896026170505;Enxaguatório Bucal Infantil Malvatrikids Júnior tutti-frutti 250mL;17.63;https://www.drogaven.com.br/enxaguatorio-bucal-infantil-malvatrikids-junior-tutti-frutti-250ml/p
7891268400014;Antisséptico Bucal Listerine Cool Mint hortelã 250mL;17.95;https://www.drogaven.com.br/antisseptico-bucal-listerine-cool-mint-hortela-250ml/p
7896331708653;Supravit C Kids Garfield Sabor Laranja 30 Gomas;24.4;https://www.drogaven.com.br/supravit-c-kids-30gomas-laranja/p
7506309840581;Condicionador Pantene Pro-V Hidro-cauterização 400mL;35.04;https://www.drogaven.com.br/condicionador-pantene-pro-v-hidro-cauterizacao-400ml/p
7896235354031;Óleo Corporal Paixão Framboesa Negra 100mL;14.6;https://www.drogaven.com.br/oleo-paixao-100ml-framboesa-negra/p
7896094210981;Ancoron 100mg, 60 comprimidos revestidos;38.76;https://www.drogaven.com.br/ancoron-100mg-60-comprimidos-revestidos/p
7899420508004;Bariat XR  Supera 30 Comprimidos;107.95;https://www.drogaven.com.br/bariat-xr-lapon-supera-30-comprimidos/p
7891142115126;Alivium Cápsula 600mg, 10 cápsulas moles;45.03;https://www.drogaven.com.br/alivium-capsula-600mg-10-capsulas-moles/p
3401347869775;Sérum Facial Bioderma Hydrabio 40mL;144.84;https://www.drogaven.com.br/serum-facial-bioderma-hydrabio-40ml/p
3701129802724;Protetor Solar Bioderma Photoderm Cover Touch dourado, FPS 50+ com 40g;102.8;https://www.drogaven.com.br/protetor-solar-bioderma-photoderm-cover-touch-dourado-fps-50-com-40g/p
7898934336455;Protetor Solar Heliocare Advanced Gel Creme Color nude bronze, FPS 50 com 50g;125.34;https://www.drogaven.com.br/protetor-solar-heliocare-advanced-gel-creme-color-nude-bronze-fps-50-com-50g/p
7896006271543;Doxaprost 2mg, 30 comprimidos;33.57;https://www.drogaven.com.br/doxaprost-2mg-30-comprimidos/p
7892828001344;Etna Cápsula 1,0mg + 2,5mg + 1,5mg, 50 cápsulas gelatinosas duras;146.89;https://www.drogaven.com.br/etna-capsula-10mg-25mg-15mg-50-capsulas-gelatinosas-duras/p
7891010973902;Antisséptico Bucal Listerine Cool Mint Zero Álcool menta suave 250mL;17.95;https://www.drogaven.com.br/antisseptico-bucal-listerine-cool-mint-zero-alcool-menta-suave-250ml/p
7896049526167;Desodorante Antitranspirante Herbíssimo Sensitive twist com 45g;12.64;https://www.drogaven.com.br/desodorante-antitranspirante-herbissimo-sensitive-twist-com-45g/p
7891721025228;Concor 10mg, 30 comprimidos revestidos;94.82;https://www.drogaven.com.br/concor-10mg-30-comprimidos-revestidos/p
7896000717436;Reparador De Pontas Silicone Max Pós Quimica Niely 42mL;28.96;https://www.drogaven.com.br/reparador-de-pontas-silicone-max-pos-quimica-niely-42ml/p
7891317022532;Prosso D+ KM Momenta 2.000UI 30 Comprimidos;159.64;https://www.drogaven.com.br/prosso-d-km-momenta-2000ui-30-comprimidos/p
7891142205346;Clareador de Olheiras Blancy 15g;198.7;https://www.drogaven.com.br/clareador-de-olheiras-blancy-15g/p
7899706179607;Shampoo Antiqueda Vichy Dercos Energizante frasco pump 400mL;161.0;https://www.drogaven.com.br/shampoo-antiqueda-vichy-dercos-energizante-frasco-pump-400ml/p
7896438200593;Carb Up Gel Energy Blend Probiótica laranja, sachê com 30g;5.87;https://www.drogaven.com.br/carb-up-gel-energy-blend-probiotica-laranja-sache-com-30g/p
